AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
22.69166667,0.115833333,18.20416667,21.1125,31.85833333,73.95833333,2.157083333
21.9625,0.114583333,22.78333333,25.525,27.90416667,70.83333333,2.1675
22.225,0.1475,30.225,35.1125,33.00833333,73.5,2.235416667
23.4125,0.190416667,27.20416667,31.175,35.56666667,75.91666667,2.265
23.3125,0.14125,25.09166667,27.9125,33.95833333,75.41666667,2.222916667
22.51666667,0.2025,29.99090909,35.61363636,27.97727273,71.91666667,2.3275
19.6125,0.139166667,24.05,26.725,24.12083333,59.79166667,2.202916667
20.95,0.13125,22.25,24.8,32.225,63.04166667,2.1775
20.72083333,0.202727273,32.56666667,35.27916667,18.4125,76.625,2.320909091
22.67083333,0.154166667,26.0375,36.93333333,9.954166667,86.79166667,2.133333333
23.27916667,0.238095238,27.91052632,36.32105263,12.16470588,82.625,2.387142857
23.28333333,0.282608696,31.31304348,45.25652174,15.1826087,77.95833333,2.409565217
23.57083333,0.144583333,22.0875,24.6375,25.9375,77.66666667,2.20375
21.11666667,0.18625,27.94583333,32.05416667,9.4625,78.66666667,2.306666667
18.47916667,0.104166667,19.69583333,21.72916667,16.6875,76.45833333,2.167916667
17.75416667,0.195833333,26.49166667,37.24583333,7.2125,73.41666667,2.279583333
19.175,0.19,28.47083333,37.75416667,12.48636364,75.75,2.258333333
21.07916667,0.155833333,25.3875,31.43333333,23.60416667,73.25,2.223333333
20.7125,0.217083333,28.9625,34.4125,23.72916667,70.45833333,2.357083333
19.8125,0.154166667,24.5,27.3375,31.23333333,61.91666667,2.2825
20.9125,0.090833333,20.36666667,22.24166667,29.2125,55.66666667,2.10875
21.0125,0.122083333,21.63333333,23.82380952,26.3875,69,2.195
21.66666667,0.177916667,30.79583333,37.1625,23.39583333,63.83333333,2.274166667
21.85217391,0.254090909,35.08095238,42.53333333,27.26,68.43478261,2.382272727
23.18333333,0.19625,29.95833333,33.7125,22.82083333,71.95833333,2.284583333
21.61666667,0.18625,28.62916667,35.875,16.07083333,71.5,2.247916667
20.975,0.178333333,26.3,32.42380952,14.94583333,72.33333333,2.218333333
21.1375,0.14125,25.59166667,31.42083333,24.80416667,72.16666667,2.191666667
21.00833333,0.107916667,21.02083333,24.25833333,28.97083333,69.83333333,2.160416667
20.42083333,0.097083333,20.8,26.95833333,30.08333333,75.66666667,2.123333333
18.92916667,0.104166667,21,22.20434783,27.52083333,71.70833333,2.154583333
17.99583333,0.17875,29.52083333,33.225,19.9875,57.04166667,2.26375
18.05833333,0.12826087,24.07083333,27.31666667,22.61428571,60.54166667,2.163043478
17.9,0.180416667,30.5875,39.27083333,28.62083333,62.125,2.269583333
20.44583333,0.15375,25.30416667,28.20416667,35.95416667,62.91666667,2.2175
22.04583333,0.137083333,22.90909091,23.56818182,38.80833333,69.70833333,2.232916667
21.53333333,0.144166667,23.66363636,26.98181818,26.325,79.125,2.257083333
20.10833333,0.14375,24.9,29.1625,12.0047619,86.5,2.189166667
20.39166667,0.151666667,22.95,27.205,17.10526316,81.5,2.223888889
21.02916667,0.2135,29.51904762,37.5,23.84210526,80.58333333,2.3545
21.8,0.195,29.90434783,34.06086957,15.8625,75.66666667,2.319583333
19.84166667,0.165416667,26.70833333,36.6125,7.6125,93.625,2.249583333
22.17916667,0.08,16.90869565,20.43043478,19.5375,90.45833333,2.2
22.36666667,0.139166667,22.06086957,29.85652174,14.02916667,81.45833333,2.23375
22.30416667,0.21875,30.09583333,40.33333333,21.25833333,80.91666667,2.366666667
22.27916667,0.21173913,31.55217391,39.51304348,18.74,85.70833333,2.372173913
22.40833333,0.187916667,28.19583333,31.93333333,29.44166667,86.375,2.315833333
21.34583333,0.165652174,27.51304348,30.07826087,13.34285714,89.875,2.302608696
19.42916667,0.109583333,21.98333333,26.44583333,7.070833333,94,2.225833333
17.97916667,0.049166667,12.85,14.2375,18.45416667,81.5,2.08625
17.8826087,0.090434783,14.67391304,16.8826087,24.80434783,74.73913043,2.159565217
20.65416667,0.069565217,13.8173913,15.4826087,29.43333333,68.04166667,2.173478261
20.99583333,0.080416667,15.525,18.05833333,23.20833333,78.66666667,2.173333333
20.73333333,0.063333333,12.5625,14.54583333,21.70416667,84.33333333,2.171666667
19.99583333,0.046666667,12.88333333,14.06666667,28.63333333,79.29166667,2.104583333
18.52083333,0.044166667,11.6375,12.475,32.37916667,71.75,2.114166667
19.1375,0.057916667,15.05416667,16.0875,33.65,66.08333333,2.12375
19.975,0.15375,27.35652174,36.33478261,15.77619048,78.125,2.275
20.75,0.087083333,19.075,22.275,28.36666667,77,2.129583333
22.0125,0.17625,23.74583333,27.9,27.5875,70.20833333,2.2675
21.025,0.180416667,29.79047619,34.35714286,19.49583333,82.41666667,2.316666667
20.93333333,0.171666667,24.8125,29.15833333,22.61666667,82.95833333,2.326666667
21.15833333,0.164166667,22.67916667,26.08333333,23.31666667,79.54166667,2.294583333
22.49583333,0.147083333,23.37916667,26.84583333,25.4625,79.08333333,2.326666667
20.00833333,0.17125,27.5625,33.14583333,13.65416667,77.33333333,2.269166667
19.725,0.188695652,29.04347826,32.35652174,23.77142857,69.16666667,2.319565217
20.61666667,0.114583333,20.80416667,23.50416667,32.1375,71.58333333,2.2025
20.00416667,0.218333333,29.63333333,35.89583333,15.78333333,80.16666667,2.3975
20.83333333,0.15125,22.35,27.9125,18.325,83.41666667,2.24875
20.39583333,0.1275,19.775,23.37083333,18.83333333,85.45833333,2.22875
14.0625,0.0625,13.4875,14.8,24.07083333,93.25,2.12375
15.1625,0.213333333,26.975,42.75,6.504166667,90.25,2.334166667
18.30416667,0.238333333,28.675,38.84166667,7.4875,87.04166667,2.36
16.57916667,0.137083333,24.93333333,29.59166667,12.2125,92.70833333,2.235416667
17.39166667,0.149583333,24.64545455,29.85909091,16.98421053,83.70833333,2.2175
19.5625,0.189583333,26.57916667,34.2375,24.40833333,79.29166667,2.306666667
20.83333333,0.126666667,21.6125,25.15,28.49583333,78.25,2.2375
22.5375,0.078333333,16.8625,19.4125,34.36666667,71.04166667,2.175833333
23.8875,0.085833333,19.49090909,20.73181818,35.60416667,63.375,2.191666667
