AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
21.38333333,0.13875,14.04166667,15.3875,31.1375,80.16666667,2.174583333
20.8625,0.155416667,19.15,21.23333333,23.77619048,75.25,2.213333333
21.4,0.284583333,27.725,34.13333333,33.3125,77.25,2.394166667
22.45833333,0.20375,21.59166667,25.125,35.2,78.5,2.279166667
22.45833333,0.24625,25.70833333,29.69166667,32.725,79.375,2.35625
21.3625,0.28375,21.29166667,23.6125,32.65416667,74.83333333,2.38
18.00833333,0.1375,17.23333333,19.675,26.42916667,62.95833333,2.182083333
19.7,0.169583333,17.34166667,18.88333333,31.30833333,65.54166667,2.209583333
19.79166667,0.272608696,28.60434783,34.75217391,17.22173913,79.375,2.400869565
21.29583333,0.3075,26.46666667,42.925,7.708333333,90.66666667,2.425416667
21.52083333,0.247916667,20.5375,28.7125,14.34583333,86.625,2.365
21.94166667,0.292083333,25.4625,34.0875,16.5875,82.29166667,2.417083333
22.79166667,0.215833333,22.15416667,26.34166667,25.25238095,81.70833333,2.292083333
19.70416667,0.197916667,22.67916667,27.6625,12.72916667,83.5,2.3
16.93333333,0.090833333,13.6875,15.20416667,19.86666667,83.375,2.129166667
16.16666667,0.180833333,23.35833333,32.09166667,7.8875,82.91666667,2.239583333
18.20833333,0.2375,24.15,33.00416667,17.16666667,80.54166667,2.299583333
19.89565217,0.218333333,20.9,26.13478261,21.46818182,79.08695652,2.279583333
19.23333333,0.204166667,24.4625,29.9875,22.11666667,76.25,2.345416667
18.22083333,0.137916667,20.39583333,23.3625,29.64166667,67.66666667,2.282916667
19.75833333,0.124166667,16.66666667,18.2125,27.75833333,62.5,2.144166667
19.7,0.139583333,15.92916667,18.025,26.43333333,74.66666667,2.210833333
20.1875,0.206521739,23.99130435,29.74347826,22.62173913,68.54166667,2.32173913
20.64166667,0.268333333,26.925,33.07083333,29.24166667,74.79166667,2.373333333
21.84166667,0.232083333,25.2125,29.81666667,22.70416667,75.83333333,2.33125
20.6625,0.197083333,24.0875,29.12083333,19.75714286,74.70833333,2.259583333
19.39166667,0.17,21.87916667,26.82916667,15.7375,77.125,2.2
19.85416667,0.160416667,20.75833333,25.43333333,25.3,74.91666667,2.219166667
19.77083333,0.120833333,16.85,19.29166667,29.2375,75.04166667,2.195
18.97826087,0.161666667,18.60869565,22.57391304,25.98571429,80.34782609,2.207916667
17.76666667,0.1325,19.07916667,21.11666667,26.7125,73.16666667,2.195833333
16.54583333,0.20375,28.04166667,32.26666667,17.725,62.625,2.3375
16.94583333,0.17375,24.57083333,29.62083333,23.7375,67.375,2.2475
16.49583333,0.188333333,25.09583333,31.2125,29.5625,67.20833333,2.29875
19.3375,0.20375,22.925,26.36666667,32.90416667,69.54166667,2.294583333
20.98333333,0.20125,18.275,20.00416667,36.1125,74.33333333,2.34125
20.45416667,0.15826087,20.22727273,22.62727273,25.25833333,81.58333333,2.270434783
18.77916667,0.207083333,23.02083333,28.17916667,11.89166667,92.91666667,2.265416667
19.45416667,0.200416667,22.33333333,25.9375,20.97083333,83.41666667,2.255833333
19.82916667,0.229583333,22.07083333,30.09583333,25.8,83,2.29375
20.79583333,0.225833333,24.8875,28.70416667,18.45714286,80.29166667,2.31375
19,0.22125,23.68333333,30.8125,8.983333333,98,2.2525
21.6375,0.179166667,16.07916667,21.9125,17.82916667,92.54166667,2.26125
21.0375,0.180416667,20.32608696,26.86086957,10.62916667,88.75,2.24
21.01666667,0.217826087,22.1125,33.07916667,21.86666667,85.5,2.309130435
21.06666667,0.186363636,22.04782609,28.1,24.53333333,87.79166667,2.306363636
21.59166667,0.156666667,19.0625,21.77916667,33.92083333,87.75,2.212083333
20.4,0.165416667,21.10416667,23.47083333,16.25,93.79166667,2.263333333
18.57083333,0.130416667,18.46666667,21.61666667,11.625,98.5,2.219583333
16.73333333,0.064583333,10.125,11.44583333,23.47916667,86.5,2.069166667
16.92916667,0.080416667,12.9,14.99583333,27.41666667,77.25,2.110416667
19.65,0.10125,13.25416667,14.325,27.69583333,74.33333333,2.170416667
19.7375,0.095652174,11.12608696,13.58695652,25.07083333,85.16666667,2.146956522
19.375,0.062916667,10.4,11.67916667,24.13809524,88.58333333,2.12625
18.92083333,0.045833333,9.8875,10.9,31.68333333,82.83333333,2.06875
