AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
22.70833333,0.221666667,18.12916667,21.225,38.22916667,64.875,2.327083333
22.14583333,0.171666667,16.15833333,18.25833333,34.05714286,70.91666667,2.315833333
21.47083333,0.198333333,16.85416667,19.57083333,30.64166667,66,2.33
21.91666667,0.264166667,26.8375,30.9125,31.58181818,67.25,2.430416667
23.08636364,0.25,23.38,25.84,39.1875,71.68181818,2.4125
23.1,0.253333333,25.91,28.94,36.25416667,83.83333333,2.421666667
22.0375,0.257916667,25.22916667,29.25416667,33.25833333,78.16666667,2.472083333
19.07083333,0.195833333,22.16666667,25.49583333,25.40833333,67.08333333,2.323333333
20.525,0.162083333,20.75454545,22.67727273,31.925,70.58333333,2.284583333
20.53333333,0.287083333,32.58333333,38.77083333,19.66666667,81.29166667,2.49625
22.10416667,0.389583333,30.80833333,45.79583333,7.870833333,91.91666667,2.53875
22.57916667,0.31875,27.11666667,34.7375,13.77826087,88.33333333,2.526666667
22.70416667,0.363333333,29.035,41.265,12.27619048,84.375,2.585555556
23.03333333,0.223333333,23.00555556,28.69444444,18.36842105,85.20833333,2.362857143
20.52083333,0.254583333,26.525,32.24166667,10.77619048,86.125,2.442083333
17.925,0.152083333,17.7375,20.89583333,16.5875,84.83333333,2.282083333
17.225,0.25,24.1625,35.24166667,7.291666667,83.79166667,2.398333333
18.87916667,0.242083333,23.45833333,31.19166667,17.14583333,83,2.382083333
20.7,0.23875,23.73333333,29.47083333,23.22083333,80.79166667,2.37375
20.075,0.26875,25.7875,31.99166667,20.88571429,79.41666667,2.47875
19.19583333,0.217916667,23.16666667,25.95416667,29.37916667,71,2.41375
20.43333333,0.172083333,19.97826087,23.84782609,26.34583333,65.79166667,2.264583333
20.57083333,0.179583333,19.24782609,22.26086957,26.40833333,77.83333333,2.337083333
21.01666667,0.304347826,26.74761905,34.11428571,23.83333333,73.83333333,2.510869565
21.51666667,0.365833333,28.20434783,33.37826087,28.74583333,78.79166667,2.553333333
22.62083333,0.307083333,26.67916667,30.35,24.17083333,78.83333333,2.476666667
21.12083333,0.237916667,22.46666667,26.7875,19.9,79.875,2.3675
20.2,0.2275,22.17916667,27.59583333,15.56666667,80.54166667,2.335833333
20.55416667,0.175416667,20.19583333,23.5,29.03333333,81.08333333,2.285
20.45,0.14125,18.33333333,20.5625,29.33333333,79.625,2.272083333
19.87083333,0.182916667,17.1125,20.4375,25.90833333,82.66666667,2.2925
18.51666667,0.308333333,19.50869565,23.05652174,26.03809524,76.04166667,2.434166667
17.53333333,0.259583333,28.35416667,35.72083333,20.125,64.54166667,2.425416667
17.73333333,0.1975,21.88333333,24.64166667,27.30416667,69.375,2.30125
17.5,0.239565217,24.75454545,28.18636364,32.525,69.70833333,2.403913043
19.9,0.215,23.24583333,25.7375,35.5125,72.66666667,2.355416667
21.45416667,0.235833333,21.675,24.48333333,36.62916667,77.83333333,2.432916667
20.83333333,0.205833333,19.7625,23.2,26.05,85.625,2.402083333
19.475,0.25375,22.77083333,27.675,12.3625,90.41666667,2.37625
19.79583333,0.209166667,20.68333333,24.49166667,22.24166667,86.79166667,2.341666667
20.54583333,0.251666667,24.57916667,30.66666667,26.1625,86.45833333,2.40625
21.22916667,0.257826087,25.76956522,30.1,17.93333333,82.95833333,2.418695652
19.35416667,0.262083333,23.9125,33.18333333,7.523809524,97.33333333,2.38
21.6125,0.213333333,15.975,20.825,17.79166667,94.83333333,2.34875
21.6875,0.227916667,19.6,27.05,12.84347826,88.625,2.339583333
21.63333333,0.293333333,25.42916667,33.64583333,20.84761905,87.41666667,2.460416667
21.64583333,0.225833333,22.07083333,24.7,29.28333333,91.45833333,2.417916667
22.02916667,0.241666667,22.90833333,26.41666667,33,91.20833333,2.400416667
20.77083333,0.22875,20.72916667,24.26666667,19.09583333,96,2.3925
19.025,0.195,19.73333333,25.1,10.02857143,99.45833333,2.341666667
17.5,0.09,12.1125,14.72083333,22.64761905,87.125,2.173333333
17.42916667,0.145217391,15.5125,18.97916667,24.94166667,80.08333333,2.25
20.29583333,0.125,15.60833333,17.425,27.20416667,74.45833333,2.270833333
20.34583333,0.093333333,12.28333333,14.63333333,25.31666667,85.91666667,2.230833333
20.02916667,0.08,10.86666667,12.29583333,23.44583333,89,2.224166667
19.3125,0.08625,10.93333333,12.32916667,31.225,85.08333333,2.16625
18.00833333,0.080416667,11.8875,14.0625,32.33333333,74.66666667,2.19
18.6375,0.09,12.2875,13.69166667,36.7125,72.04166667,2.18625
19.51666667,0.24625,23.64090909,29.31363636,18.5952381,81.625,2.392083333
20.2,0.115416667,15.51666667,18.9,31.74166667,81.70833333,2.190416667
21.31666667,0.240416667,20.10416667,23.84583333,28.97083333,76.20833333,2.373333333
20.41666667,0.227916667,21.25833333,24.41666667,22,88.375,2.362083333
20.10869565,0.248333333,22.075,25.525,20.57083333,90.26086957,2.42
20.3875,0.21875,17.51666667,20.20416667,25.47083333,85.79166667,2.375833333
21.56666667,0.2,20.4125,23.39583333,27.11666667,84.375,2.412083333
19.32916667,0.233913043,22.53478261,27.53913043,16.32916667,81.79166667,2.363913043
18.8375,0.244166667,22.81666667,26.30833333,24.2,77.33333333,2.39125
19.8125,0.185416667,18.30416667,21.6,31.65833333,77.66666667,2.305833333
19.29166667,0.285,23.175,28.10416667,17.89583333,84.25,2.478333333
20.02916667,0.2325,18.49565217,22.94782609,19.90833333,87.58333333,2.342083333
19.41666667,0.153333333,14.77083333,17.75416667,19.58333333,89.66666667,2.2575
13.47916667,0.09875,10.75416667,12.775,23.86190476,91.91666667,2.165833333
14.34583333,0.279583333,22.36666667,33.4875,7.704166667,92.29166667,2.415416667
17.575,0.314583333,25.65416667,33.92083333,3.968421053,90.33333333,2.455
15.96666667,0.209583333,19.125,23.74166667,14.77916667,95.375,2.309166667
16.97083333,0.2,17.71666667,21.9875,26.09166667,86.79166667,2.266666667
18.95833333,0.236666667,19.69583333,23.42083333,29.58333333,82.125,2.357083333
20.175,0.202083333,18.3875,21.43333333,29.59583333,84.04166667,2.325833333
21.975,0.23625,18.8,24.5,30.17916667,75.375,2.3825
23.45,0.29875,22.27916667,27.6,32.9625,69.58333333,2.48125
