AMB_TEMP,NMHC,NO2,NOx,O3,RH,THC
20.32083333,,7.625,20.7,9,70.625,
20.64782609,,9.045454545,32.07083333,10.85909091,72.95454545,
21.69166667,,8.933333333,34.09583333,10.41666667,73.625,
23.09583333,,10.97916667,30.79583333,12.35416667,74.54166667,
21.79583333,,10.57916667,26.37916667,12.84583333,78,
21.17916667,,10.425,27.75,11.3875,76.95833333,
21.63333333,,10.67391304,24.77916667,12.2173913,74.625,
21.7375,,7.729166667,20.20833333,8.383333333,72.875,
20.89166667,,6.475,21.50833333,8.070833333,76.16666667,
19.125,,10.59047619,20.64583333,11.53809524,73.875,
17.09166667,,11.75,32.75833333,13.155,71.08333333,
18.2625,,9.329166667,23.28333333,10.34166667,72.27272727,
17.79583333,,11.10416667,29.2875,12.3375,69.29166667,
20.1125,,9.379166667,23.29166667,10.16666667,70.66666667,
21.92916667,,7.966666667,21.61818182,8.683333333,69.875,
21.85,,8.875,23.23333333,10.3125,77.5,
19.50833333,,9.304545455,26.375,10.39090909,91.25,
20.25833333,,8.470833333,24.36666667,10.00833333,83.45833333,
20.74583333,,8.841666667,31.09583333,10.45833333,80.45833333,
21.05416667,,9.6375,28.47272727,10.94166667,80.79166667,
19.6375,,10.07916667,31.5625,12.33333333,92.91666667,
22.05416667,,6.379166667,22.81666667,7.95,90.375,
21.8,,9.363636364,26.2375,12.12727273,85.375,
22.35,,10.6,32.37916667,13.72083333,80.04166667,
22.34583333,,8.791666667,27.12272727,9.991666667,81.08333333,
22.725,,7.9,26.1125,8.482608696,79.875,
20.90833333,,8.747058824,23.44583333,9.570588235,90.08333333,
19.07916667,,8.113043478,23.7125,9.539130435,96.41666667,
17.34166667,,6.260869565,14.10833333,7.691304348,88.66666667,
17.22916667,,5.939130435,17.7125,6.704347826,82.79166667,
19.87916667,,6.134782609,17.71428571,6.713043478,76.83333333,
20.47083333,,6.98,14.24583333,7.63,81.45833333,
20.17083333,,5.891304348,13.65416667,6.573913043,86.08333333,
19.73333333,,5.256521739,12.69166667,6.173913043,82.20833333,
18.02916667,,6.743478261,12.48333333,7.156521739,77.95833333,
18.37083333,,6.27826087,12.5,7.043478261,75.20833333,
18.95416667,,6.860869565,33.6125,7.817391304,80.83333333,
20.6875,,8.430434783,18.95833333,9.491304348,81.54166667,
21.92916667,,7.126086957,22.6173913,8.9,75.91666667,
21.14583333,,7.982608696,26.49473684,9.730434783,79.04166667,
20.19166667,,7.465217391,26.50952381,8.843478261,84,
21.29583333,,7.130434783,19.54583333,8.02173913,78.625,
22.63333333,,7.552173913,23.59166667,7.969565217,77.16666667,
19.87083333,,8.863636364,27.31666667,9.309090909,81.75,
18.73333333,,8.25,27.34285714,10.10625,79.70833333,
20.30833333,,7.060869565,23.48333333,7.356521739,74.04166667,
19.275,,9.209090909,27.425,9.977272727,81.90909091,
20.84583333,,7.676190476,23.7625,8.8,80.70833333,
19.90416667,,7.786956522,18.6625,9.052173913,86.33333333,
13.75416667,,6.995652174,13.675,8.104347826,94.875,
14.14583333,,7.804347826,33.2875,9.565217391,94.95833333,
17.45,,10.06363636,33.8125,11.99090909,90,
16.29166667,,9.340909091,22.84583333,11,94.83333333,
16.67083333,,8.260869565,22.51666667,9.656521739,89.83333333,
19.17083333,,7.282608696,22.90869565,8.217391304,80.79166667,
20.71666667,,6.245454545,20.81666667,6.731818182,75.91666667,
21.78333333,,5.230434783,26.57083333,6.456521739,69.91666667,
22.88333333,,6.739130435,32.27,8.108695652,66.66666667,
